"LIBAU2010","geometry","tailles_2016","RGPP","TCAM","annees"
"Biars-sur-Cère","MULTIPOLYGON(((603268 6425787,603311 6425679,604297 6426613,604210 6427148,605194 6426415,605323 6425285,605380 6425295,605682 6425924,607162 6426030,607665 6426796,608713 6427105,609385 6428106,611593 6429124,612234 6429189,613226 6431000,613891 6431553,615377 6431533,616445 6430851,616205 6429553,615227 6428548,615313 6428013,613720 6428311,613033 6428878,612301 6428619,613389 6428210,614720 6427341,614477 6426765,613590 6426263,613743 6425140,612571 6425352,611486 6425971,610788 6425683,609470 6424831,610618 6424094,609847 6423492,609366 6423444,608295 6423595,606558 6424576,606101 6424426,604959 6422867,604209 6423498,603047 6423485,602471 6422867,601609 6423308,600852 6424293,601601 6425488,601021 6425922,602218 6425241,603268 6425787)))","petite
(< 30.000 hab.)","non ",-1.940045731215,"2009-2013"
"Biars-sur-Cère","MULTIPOLYGON(((603268 6425787,603311 6425679,604297 6426613,604210 6427148,605194 6426415,605323 6425285,605380 6425295,605682 6425924,607162 6426030,607665 6426796,608713 6427105,609385 6428106,611593 6429124,612234 6429189,613226 6431000,613891 6431553,615377 6431533,616445 6430851,616205 6429553,615227 6428548,615313 6428013,613720 6428311,613033 6428878,612301 6428619,613389 6428210,614720 6427341,614477 6426765,613590 6426263,613743 6425140,612571 6425352,611486 6425971,610788 6425683,609470 6424831,610618 6424094,609847 6423492,609366 6423444,608295 6423595,606558 6424576,606101 6424426,604959 6422867,604209 6423498,603047 6423485,602471 6422867,601609 6423308,600852 6424293,601601 6425488,601021 6425922,602218 6425241,603268 6425787)))","petite
(< 30.000 hab.)","non ",-0.758189915821583,"2013-2018"
"Biars-sur-Cère","MULTIPOLYGON(((603268 6425787,603311 6425679,604297 6426613,604210 6427148,605194 6426415,605323 6425285,605380 6425295,605682 6425924,607162 6426030,607665 6426796,608713 6427105,609385 6428106,611593 6429124,612234 6429189,613226 6431000,613891 6431553,615377 6431533,616445 6430851,616205 6429553,615227 6428548,615313 6428013,613720 6428311,613033 6428878,612301 6428619,613389 6428210,614720 6427341,614477 6426765,613590 6426263,613743 6425140,612571 6425352,611486 6425971,610788 6425683,609470 6424831,610618 6424094,609847 6423492,609366 6423444,608295 6423595,606558 6424576,606101 6424426,604959 6422867,604209 6423498,603047 6423485,602471 6422867,601609 6423308,600852 6424293,601601 6425488,601021 6425922,602218 6425241,603268 6425787)))","petite
(< 30.000 hab.)","oui ",-1.940045731215,"2009-2013"
"Biars-sur-Cère","MULTIPOLYGON(((603268 6425787,603311 6425679,604297 6426613,604210 6427148,605194 6426415,605323 6425285,605380 6425295,605682 6425924,607162 6426030,607665 6426796,608713 6427105,609385 6428106,611593 6429124,612234 6429189,613226 6431000,613891 6431553,615377 6431533,616445 6430851,616205 6429553,615227 6428548,615313 6428013,613720 6428311,613033 6428878,612301 6428619,613389 6428210,614720 6427341,614477 6426765,613590 6426263,613743 6425140,612571 6425352,611486 6425971,610788 6425683,609470 6424831,610618 6424094,609847 6423492,609366 6423444,608295 6423595,606558 6424576,606101 6424426,604959 6422867,604209 6423498,603047 6423485,602471 6422867,601609 6423308,600852 6424293,601601 6425488,601021 6425922,602218 6425241,603268 6425787)))","petite
(< 30.000 hab.)","oui ",-0.758189915821583,"2013-2018"
"Biscarrosse","MULTIPOLYGON(((366129 6384490,373188 6381747,376135 6379418,379361 6377482,372831 6373207,370544 6370975,365678 6369048,359278 6368873,360752 6376869,361798 6383384,366129 6384490)))","petite
(< 30.000 hab.)","non ",7.33864352809144,"2009-2013"
"Biscarrosse","MULTIPOLYGON(((366129 6384490,373188 6381747,376135 6379418,379361 6377482,372831 6373207,370544 6370975,365678 6369048,359278 6368873,360752 6376869,361798 6383384,366129 6384490)))","petite
(< 30.000 hab.)","non ",-0.327165410722463,"2013-2018"
"Biscarrosse","MULTIPOLYGON(((366129 6384490,373188 6381747,376135 6379418,379361 6377482,372831 6373207,370544 6370975,365678 6369048,359278 6368873,360752 6376869,361798 6383384,366129 6384490)))","petite
(< 30.000 hab.)","oui ",7.33864352809144,"2009-2013"
"Biscarrosse","MULTIPOLYGON(((366129 6384490,373188 6381747,376135 6379418,379361 6377482,372831 6373207,370544 6370975,365678 6369048,359278 6368873,360752 6376869,361798 6383384,366129 6384490)))","petite
(< 30.000 hab.)","oui ",-0.327165410722463,"2013-2018"
"Bitche","MULTIPOLYGON(((1032654 6893502.999999,1032766 6893519.999999,1032981 6892050.999999,1032654 6891735.999999,1030665 6891447.999999,1029746 6891775.999999,1028375 6891131.999999,1027403 6889910.999999,1024752 6888584.999999,1023484 6888645.999999,1022649 6889162.999999,1022866 6889887.999999,1022418 6890340.999999,1022135 6891743.999999,1021568 6892391.999999,1021628 6892982.999999,1020664 6893441.999999,1020735 6893457.999999,1021639 6893344.999999,1022814 6894816.999999,1023789 6894920.999999,1024245 6895712.999999,1024973 6896925.999999,1025991 6895982.999999,1025323 6896793.999999,1025222 6897702.999999,1025795 6899395.999999,1026999 6899861.999999,1027027 6899875.999999,1027178 6898064.999999,1028031 6897569.999999,1029867 6897278.999999,1031380 6894583.999999,1032654 6893502.999999)))","petite
(< 30.000 hab.)","non ",2.12857222398042,"2009-2013"
"Bitche","MULTIPOLYGON(((1032654 6893502.999999,1032766 6893519.999999,1032981 6892050.999999,1032654 6891735.999999,1030665 6891447.999999,1029746 6891775.999999,1028375 6891131.999999,1027403 6889910.999999,1024752 6888584.999999,1023484 6888645.999999,1022649 6889162.999999,1022866 6889887.999999,1022418 6890340.999999,1022135 6891743.999999,1021568 6892391.999999,1021628 6892982.999999,1020664 6893441.999999,1020735 6893457.999999,1021639 6893344.999999,1022814 6894816.999999,1023789 6894920.999999,1024245 6895712.999999,1024973 6896925.999999,1025991 6895982.999999,1025323 6896793.999999,1025222 6897702.999999,1025795 6899395.999999,1026999 6899861.999999,1027027 6899875.999999,1027178 6898064.999999,1028031 6897569.999999,1029867 6897278.999999,1031380 6894583.999999,1032654 6893502.999999)))","petite
(< 30.000 hab.)","non ",-7.63837250905648,"2013-2018"
"Bitche","MULTIPOLYGON(((1032654 6893502.999999,1032766 6893519.999999,1032981 6892050.999999,1032654 6891735.999999,1030665 6891447.999999,1029746 6891775.999999,1028375 6891131.999999,1027403 6889910.999999,1024752 6888584.999999,1023484 6888645.999999,1022649 6889162.999999,1022866 6889887.999999,1022418 6890340.999999,1022135 6891743.999999,1021568 6892391.999999,1021628 6892982.999999,1020664 6893441.999999,1020735 6893457.999999,1021639 6893344.999999,1022814 6894816.999999,1023789 6894920.999999,1024245 6895712.999999,1024973 6896925.999999,1025991 6895982.999999,1025323 6896793.999999,1025222 6897702.999999,1025795 6899395.999999,1026999 6899861.999999,1027027 6899875.999999,1027178 6898064.999999,1028031 6897569.999999,1029867 6897278.999999,1031380 6894583.999999,1032654 6893502.999999)))","petite
(< 30.000 hab.)","oui ",2.12857222398042,"2009-2013"
"Bitche","MULTIPOLYGON(((1032654 6893502.999999,1032766 6893519.999999,1032981 6892050.999999,1032654 6891735.999999,1030665 6891447.999999,1029746 6891775.999999,1028375 6891131.999999,1027403 6889910.999999,1024752 6888584.999999,1023484 6888645.999999,1022649 6889162.999999,1022866 6889887.999999,1022418 6890340.999999,1022135 6891743.999999,1021568 6892391.999999,1021628 6892982.999999,1020664 6893441.999999,1020735 6893457.999999,1021639 6893344.999999,1022814 6894816.999999,1023789 6894920.999999,1024245 6895712.999999,1024973 6896925.999999,1025991 6895982.999999,1025323 6896793.999999,1025222 6897702.999999,1025795 6899395.999999,1026999 6899861.999999,1027027 6899875.999999,1027178 6898064.999999,1028031 6897569.999999,1029867 6897278.999999,1031380 6894583.999999,1032654 6893502.999999)))","petite
(< 30.000 hab.)","oui ",0.163577755805577,"2013-2018"
"Blangy-sur-Bresle","MULTIPOLYGON(((602813 6981933.999999,603860 6981178.999999,605018 6980738.999999,605032 6980214.999999,604710 6980714.999999,603783 6980860.999999,603263 6979826.999999,602729 6980082.999999,601541 6979196.999999,599582 6977759.999999,598161 6978985.999999,599372 6980384.999999,598738 6981516.999999,599226 6982660.999999,600036 6983466.999999,599019 6984260.999999,598472 6985569.999999,597907 6985854.999999,597642 6987020.999999,598199 6987682.999999,598803 6987453.999999,598417 6986668.999999,599978 6984919.999999,601615 6983664.999999,603255 6982640.999999,602813 6981933.999999)))","petite
(< 30.000 hab.)","non ",2.98762906656007,"2009-2013"
"Blangy-sur-Bresle","MULTIPOLYGON(((602813 6981933.999999,603860 6981178.999999,605018 6980738.999999,605032 6980214.999999,604710 6980714.999999,603783 6980860.999999,603263 6979826.999999,602729 6980082.999999,601541 6979196.999999,599582 6977759.999999,598161 6978985.999999,599372 6980384.999999,598738 6981516.999999,599226 6982660.999999,600036 6983466.999999,599019 6984260.999999,598472 6985569.999999,597907 6985854.999999,597642 6987020.999999,598199 6987682.999999,598803 6987453.999999,598417 6986668.999999,599978 6984919.999999,601615 6983664.999999,603255 6982640.999999,602813 6981933.999999)))","petite
(< 30.000 hab.)","non ",0.132877251249952,"2013-2018"
"Blangy-sur-Bresle","MULTIPOLYGON(((602813 6981933.999999,603860 6981178.999999,605018 6980738.999999,605032 6980214.999999,604710 6980714.999999,603783 6980860.999999,603263 6979826.999999,602729 6980082.999999,601541 6979196.999999,599582 6977759.999999,598161 6978985.999999,599372 6980384.999999,598738 6981516.999999,599226 6982660.999999,600036 6983466.999999,599019 6984260.999999,598472 6985569.999999,597907 6985854.999999,597642 6987020.999999,598199 6987682.999999,598803 6987453.999999,598417 6986668.999999,599978 6984919.999999,601615 6983664.999999,603255 6982640.999999,602813 6981933.999999)))","petite
(< 30.000 hab.)","oui ",2.98762906656007,"2009-2013"
"Blangy-sur-Bresle","MULTIPOLYGON(((602813 6981933.999999,603860 6981178.999999,605018 6980738.999999,605032 6980214.999999,604710 6980714.999999,603783 6980860.999999,603263 6979826.999999,602729 6980082.999999,601541 6979196.999999,599582 6977759.999999,598161 6978985.999999,599372 6980384.999999,598738 6981516.999999,599226 6982660.999999,600036 6983466.999999,599019 6984260.999999,598472 6985569.999999,597907 6985854.999999,597642 6987020.999999,598199 6987682.999999,598803 6987453.999999,598417 6986668.999999,599978 6984919.999999,601615 6983664.999999,603255 6982640.999999,602813 6981933.999999)))","petite
(< 30.000 hab.)","oui ",0.132877251249952,"2013-2018"
"Blaye","MULTIPOLYGON(((418054 6455468,417010 6452620,415825 6452800,415567 6452306,414952 6452713,413764 6452699,413187 6452377,410145 6451562,410118 6452441,409874 6456334,409393 6458809,411477 6459233,411410 6459713,412549 6459940,413899 6459395,414826 6459399,415396 6460394,416077 6460089,417098 6460148,417209 6460190,417768 6462691,418523 6462325,421199 6463415,421841 6462842,420403 6461368,419791 6459879,418672 6458547,418489 6457896,418012 6458161,416111 6457495,414990 6456293,415294 6455823,415911 6455548,418054 6455468)))","petite
(< 30.000 hab.)","non ",-2.0395473344732,"2009-2013"
"Blaye","MULTIPOLYGON(((418054 6455468,417010 6452620,415825 6452800,415567 6452306,414952 6452713,413764 6452699,413187 6452377,410145 6451562,410118 6452441,409874 6456334,409393 6458809,411477 6459233,411410 6459713,412549 6459940,413899 6459395,414826 6459399,415396 6460394,416077 6460089,417098 6460148,417209 6460190,417768 6462691,418523 6462325,421199 6463415,421841 6462842,420403 6461368,419791 6459879,418672 6458547,418489 6457896,418012 6458161,416111 6457495,414990 6456293,415294 6455823,415911 6455548,418054 6455468)))","petite
(< 30.000 hab.)","non ",-0.489548835739606,"2013-2018"
"Blaye","MULTIPOLYGON(((418054 6455468,417010 6452620,415825 6452800,415567 6452306,414952 6452713,413764 6452699,413187 6452377,410145 6451562,410118 6452441,409874 6456334,409393 6458809,411477 6459233,411410 6459713,412549 6459940,413899 6459395,414826 6459399,415396 6460394,416077 6460089,417098 6460148,417209 6460190,417768 6462691,418523 6462325,421199 6463415,421841 6462842,420403 6461368,419791 6459879,418672 6458547,418489 6457896,418012 6458161,416111 6457495,414990 6456293,415294 6455823,415911 6455548,418054 6455468)))","petite
(< 30.000 hab.)","oui ",-7.35472387742525,"2009-2013"
"Blaye","MULTIPOLYGON(((418054 6455468,417010 6452620,415825 6452800,415567 6452306,414952 6452713,413764 6452699,413187 6452377,410145 6451562,410118 6452441,409874 6456334,409393 6458809,411477 6459233,411410 6459713,412549 6459940,413899 6459395,414826 6459399,415396 6460394,416077 6460089,417098 6460148,417209 6460190,417768 6462691,418523 6462325,421199 6463415,421841 6462842,420403 6461368,419791 6459879,418672 6458547,418489 6457896,418012 6458161,416111 6457495,414990 6456293,415294 6455823,415911 6455548,418054 6455468)))","petite
(< 30.000 hab.)","oui ",-0.489548835739606,"2013-2018"
"Blois","MULTIPOLYGON(((595268 6711329.999998,594853 6710534.999998,593562 6709590.999998,592595 6708536.999998,591827 6707155.999998,589353 6705597.999998,588161 6706124.999998,585795 6706679.999998,584874 6706851.999998,583524 6706312.999998,582640 6706833.999998,581898 6706588.999998,581383 6707261.999998,581331 6708463.999998,580239 6707692.999998,580161 6709069.999998,578826 6708171.999998,578709 6709485.999998,577693 6709219.999998,576179 6708490.999998,575401 6709878.999998,575934 6710317.999998,574771 6711606.999998,574779 6712489.999998,573748 6711710.999998,572770 6711364.999998,571654 6711741.999998,572118 6710546.999998,571697 6707707.999998,572100 6706696.999998,573290 6706703.999998,573023 6705279.999998,573365 6703673.999998,572006 6703358.999998,570632 6702426.999998,570283 6702962.999998,568932 6703611.999998,567579 6703933.999998,566232 6705572.999998,565754 6706922.999998,564439 6705637.999998,562302 6705532.999998,561889 6706559.999998,561494 6706062.999998,559361 6707064.999998,558454 6707822.999998,557851 6709004.999998,555903 6708574.999998,556406 6709540.999998,556099 6709861.999998,555557 6711521.999998,555382 6712212.999998,554408 6713438.999998,555033 6714209.999998,554780 6715308.999998,553667 6715651.999998,552912 6716425.999998,553096 6717005.999998,554334 6718656.999998,555462 6719762.999998,555442 6720871.999998,554438 6720226.999998,554137 6721517.999998,552237 6724833.999998,553427 6724874.999998,554344 6725207.999998,554573 6726581.999998,555802 6726817.999998,555460 6727722.999998,555768 6728640.999998,553620 6728540.999998,553474 6729153.999998,552238 6730869.999998,553275 6731136.999998,553385 6730732.999998,554745 6730605.999998,556526 6731589.999998,556673 6733182.999998,557212 6733195.999998,557306 6734546.999998,558000 6734869.999998,558360 6735777.999998,559242 6735715.999998,559364 6734874.999998,560012 6734406.999998,561001 6734446.999998,562827 6735581.999998,562432 6736062.999998,562161 6737871.999998,562929 6738365.999998,562597 6739643.999998,563553 6740165.999998,563955 6739664.999998,565235 6740009.999998,566333 6738407.999998,567367 6738856.999998,568047 6739716.999998,568959 6740412.999998,568420 6741076.999998,568658 6742048.999998,569427 6741009.999998,570802 6741891.999998,571009 6742319.999998,570702 6743675.999998,572428 6744329.999998,574627 6745048.999998,575669 6743707.999998,575673 6743715.999998,576236 6743905.999998,577586 6743635.999998,577377 6741713.999998,578803 6741621.999998,579220 6741457.999998,580596 6742401.999998,580945 6740098.999998,582280 6737403.999998,584819 6737243.999998,584987 6736294.999998,585496 6735891.999998,586326 6733759.999998,588543 6732197.999998,587457 6731753.999998,587831 6730923.999998,589766 6731681.999998,590547 6732200.999998,591815 6730613.999998,592450 6728965.999998,590441 6729882.999998,589066 6728947.999998,588323 6728353.999998,587729 6728233.999998,587392 6726818.999998,586667 6724865.999998,586079 6724516.999998,585525 6723676.999998,587891 6721178.999998,589529 6721358.999998,594550 6721881.999998,596441 6722111.999998,597114 6721806.999998,596752 6720701.999998,597284 6720480.999998,597295 6718936.999998,598019 6718023.999998,598714 6717345.999998,598793 6716395.999998,597892 6715365.999998,597836 6714430.999998,597243 6713267.999998,597319 6712606.999998,596497 6712619.999998,595447 6711838.999998,595268 6711329.999998)))","moyenne","non ",-2.30948208191312,"2009-2013"
